Data;Hora;
20/04/2018;10:34:05;
20/04/2018;10:34:12;
20/04/2018;10:34:18;
20/04/2018;10:34:24;
20/04/2018;10:34:36;
20/04/2018;10:34:43;
20/04/2018;10:34:45;
20/04/2018;10:34:51;
20/04/2018;10:34:57;
20/04/2018;10:35:02;
20/04/2018;10:35:16;
20/04/2018;10:35:27;
20/04/2018;10:35:34;
20/04/2018;10:35:52;
20/04/2018;10:36:00;
20/04/2018;10:36:13;
20/04/2018;10:36:19;
20/04/2018;10:36:24;
20/04/2018;10:36:29;
20/04/2018;10:36:32;
20/04/2018;10:36:44;
20/04/2018;10:36:48;
20/04/2018;10:36:55;
20/04/2018;10:37:10;
20/04/2018;10:37:15;
20/04/2018;10:37:27;
20/04/2018;10:37:36;
20/04/2018;10:37:42;
20/04/2018;10:37:45;
20/04/2018;10:37:52;
20/04/2018;10:37:57;
20/04/2018;10:38:04;
20/04/2018;10:38:08;
20/04/2018;10:38:11;
20/04/2018;10:38:15;
20/04/2018;10:38:17;
20/04/2018;10:38:23;
20/04/2018;10:38:26;
20/04/2018;10:38:33;
20/04/2018;10:38:38;
20/04/2018;10:38:44;
20/04/2018;10:38:49;
20/04/2018;10:39:01;
20/04/2018;10:39:11;
20/04/2018;10:39:12;
20/04/2018;10:39:16;
20/04/2018;10:39:38;
20/04/2018;10:39:54;
20/04/2018;10:40:05;
20/04/2018;10:40:50;
20/04/2018;10:40:54;
20/04/2018;10:41:04;
20/04/2018;10:41:41;
20/04/2018;10:41:49;
20/04/2018;10:41:59;
20/04/2018;10:42:06;
20/04/2018;10:42:11;
20/04/2018;10:42:24;
20/04/2018;10:42:43;
20/04/2018;10:42:57;
20/04/2018;10:42:59;
20/04/2018;10:43:07;
20/04/2018;10:43:31;
20/04/2018;10:43:46;
20/04/2018;10:43:51;
20/04/2018;10:43:54;
20/04/2018;10:44:00;
20/04/2018;10:44:22;
20/04/2018;10:44:28;
20/04/2018;10:44:38;
20/04/2018;10:44:40;
20/04/2018;10:45:03;
20/04/2018;10:46:45;
20/04/2018;10:46:50;
20/04/2018;10:47:03;
20/04/2018;10:47:21;
20/04/2018;10:47:27;
20/04/2018;10:47:30;
20/04/2018;10:47:47;
20/04/2018;10:47:51;
20/04/2018;10:47:55;
20/04/2018;10:48:06;
20/04/2018;10:48:09;
20/04/2018;10:48:28;
20/04/2018;10:48:39;
20/04/2018;10:48:43;
20/04/2018;10:48:45;
20/04/2018;10:48:51;
20/04/2018;10:48:58;
20/04/2018;10:49:13;
20/04/2018;10:49:46;
20/04/2018;10:49:51;
20/04/2018;10:50:04;
20/04/2018;10:50:06;
20/04/2018;10:50:19;
20/04/2018;10:50:23;
20/04/2018;10:51:12;
20/04/2018;10:51:20;
20/04/2018;10:51:24;
20/04/2018;10:51:32;
20/04/2018;10:51:42;
20/04/2018;10:51:49;
20/04/2018;10:52:13;
20/04/2018;10:52:23;
20/04/2018;10:52:27;
20/04/2018;10:52:34;
20/04/2018;10:52:43;
20/04/2018;10:52:52;
20/04/2018;10:52:56;
20/04/2018;10:53:07;
20/04/2018;10:53:30;
20/04/2018;10:53:40;
20/04/2018;10:53:42;
20/04/2018;10:53:52;
20/04/2018;10:53:56;
20/04/2018;10:54:30;
20/04/2018;10:54:59;
20/04/2018;10:55:05;
20/04/2018;10:55:08;
20/04/2018;10:55:20;
20/04/2018;10:55:39;
20/04/2018;10:55:43;
20/04/2018;10:55:48;
