Data;Hora;
16/04/2018;10:43:37;
16/04/2018;10:43:52;
16/04/2018;10:43:56;
16/04/2018;10:43:58;
16/04/2018;10:44:05;
16/04/2018;10:44:07;
16/04/2018;10:44:22;
16/04/2018;10:44:26;
16/04/2018;10:44:31;
16/04/2018;10:44:33;
16/04/2018;10:44:35;
16/04/2018;10:44:49;
16/04/2018;10:44:53;
16/04/2018;10:44:57;
16/04/2018;10:45:02;
16/04/2018;10:45:07;
16/04/2018;10:45:12;
16/04/2018;10:45:19;
16/04/2018;10:45:24;
16/04/2018;10:45:28;
16/04/2018;10:45:38;
16/04/2018;10:45:43;
16/04/2018;10:45:57;
16/04/2018;10:46:01;
16/04/2018;10:46:03;
16/04/2018;10:46:11;
16/04/2018;10:46:15;
16/04/2018;10:46:19;
16/04/2018;10:46:30;
16/04/2018;10:46:36;
16/04/2018;10:46:41;
16/04/2018;10:46:43;
16/04/2018;10:46:46;
16/04/2018;10:46:48;
16/04/2018;10:46:55;
16/04/2018;10:47:26;
16/04/2018;10:47:41;
16/04/2018;10:47:53;
16/04/2018;10:47:59;
16/04/2018;10:48:06;
16/04/2018;10:48:23;
16/04/2018;10:48:28;
16/04/2018;10:48:39;
16/04/2018;10:48:43;
16/04/2018;10:48:51;
16/04/2018;10:48:54;
16/04/2018;10:48:58;
16/04/2018;10:49:07;
16/04/2018;10:49:10;
16/04/2018;10:49:16;
16/04/2018;10:49:20;
16/04/2018;10:49:21;
16/04/2018;10:49:34;
16/04/2018;10:49:37;
16/04/2018;10:49:39;
16/04/2018;10:49:48;
16/04/2018;10:49:55;
16/04/2018;10:50:03;
16/04/2018;10:50:07;
16/04/2018;10:50:14;
16/04/2018;10:50:17;
16/04/2018;10:50:23;
16/04/2018;10:50:29;
16/04/2018;10:50:39;
16/04/2018;10:50:41;
16/04/2018;10:50:46;
16/04/2018;10:50:47;
16/04/2018;10:50:55;
16/04/2018;10:50:58;
16/04/2018;10:51:01;
16/04/2018;10:51:06;
16/04/2018;10:51:08;
16/04/2018;10:51:12;
16/04/2018;10:51:15;
16/04/2018;10:51:20;
16/04/2018;10:51:23;
16/04/2018;10:51:26;
16/04/2018;10:51:32;
16/04/2018;10:51:40;
16/04/2018;10:51:46;
16/04/2018;10:51:54;
16/04/2018;10:52:02;
16/04/2018;10:52:03;
16/04/2018;10:52:21;
16/04/2018;10:52:24;
16/04/2018;10:52:27;
16/04/2018;10:52:32;
16/04/2018;10:52:38;
16/04/2018;10:52:42;
16/04/2018;10:52:45;
16/04/2018;10:52:48;
16/04/2018;10:52:56;
16/04/2018;10:53:00;
16/04/2018;10:53:07;
16/04/2018;10:53:10;
16/04/2018;10:53:12;
16/04/2018;10:53:19;
16/04/2018;10:53:25;
16/04/2018;10:53:34;
16/04/2018;10:53:37;
16/04/2018;10:53:41;
16/04/2018;10:53:49;
16/04/2018;10:53:55;
16/04/2018;10:53:58;
16/04/2018;10:54:02;
16/04/2018;10:54:05;
16/04/2018;10:54:12;
16/04/2018;10:54:21;
16/04/2018;10:54:23;
16/04/2018;10:54:32;
16/04/2018;10:54:34;
16/04/2018;10:54:41;
16/04/2018;10:54:45;
16/04/2018;10:54:47;
16/04/2018;10:54:55;
16/04/2018;10:54:58;
16/04/2018;10:55:06;
16/04/2018;10:55:14;
16/04/2018;10:55:17;
16/04/2018;10:55:28;
16/04/2018;10:55:34;
16/04/2018;10:55:38;
16/04/2018;10:55:48;
16/04/2018;10:55:52;
16/04/2018;10:55:54;
16/04/2018;10:55:58;
16/04/2018;10:56:01;
16/04/2018;10:56:05;
16/04/2018;10:56:15;
16/04/2018;10:56:19;
16/04/2018;10:56:21;
16/04/2018;10:56:24;
16/04/2018;10:56:26;
16/04/2018;10:56:38;
16/04/2018;10:56:43;
16/04/2018;10:56:48;
16/04/2018;10:56:56;
16/04/2018;10:57:04;
16/04/2018;10:57:07;
16/04/2018;10:57:10;
16/04/2018;10:57:18;
16/04/2018;10:57:24;
16/04/2018;10:57:26;
16/04/2018;10:57:30;
16/04/2018;10:57:32;
16/04/2018;10:57:35;
16/04/2018;10:57:45;
16/04/2018;10:57:51;
16/04/2018;10:57:56;
16/04/2018;10:57:58;
16/04/2018;10:58:05;
16/04/2018;10:58:17;
16/04/2018;10:58:22;
16/04/2018;10:58:28;
16/04/2018;10:58:34;
16/04/2018;10:58:41;
16/04/2018;10:58:45;
16/04/2018;10:58:48;
16/04/2018;10:58:51;
16/04/2018;10:59:00;
16/04/2018;10:59:08;
16/04/2018;10:59:13;
16/04/2018;10:59:15;
16/04/2018;10:59:20;
16/04/2018;10:59:25;
16/04/2018;10:59:27;
16/04/2018;10:59:36;
16/04/2018;10:59:39;
16/04/2018;10:59:46;
16/04/2018;10:59:56;
16/04/2018;10:59:57;
16/04/2018;11:00:00;
16/04/2018;11:00:06;
16/04/2018;11:00:09;
16/04/2018;11:00:18;
16/04/2018;11:00:22;
16/04/2018;11:00:27;
16/04/2018;11:00:36;
16/04/2018;11:00:40;
16/04/2018;11:00:56;
16/04/2018;11:00:59;
16/04/2018;11:01:02;
16/04/2018;11:01:04;
16/04/2018;11:01:09;
16/04/2018;11:01:15;
16/04/2018;11:01:25;
16/04/2018;11:01:37;
16/04/2018;11:01:44;
16/04/2018;11:01:47;
16/04/2018;11:01:49;
