Data;Hora;
04/05/2018;10:36:27;
04/05/2018;10:36:33;
04/05/2018;10:36:38;
04/05/2018;10:36:49;
04/05/2018;10:36:55;
04/05/2018;10:37:00;
04/05/2018;10:37:12;
04/05/2018;10:37:16;
04/05/2018;10:37:18;
04/05/2018;10:37:24;
04/05/2018;10:37:30;
04/05/2018;10:37:33;
04/05/2018;10:37:52;
04/05/2018;10:38:01;
04/05/2018;10:38:17;
04/05/2018;10:38:26;
04/05/2018;10:38:32;
04/05/2018;10:38:35;
04/05/2018;10:38:38;
04/05/2018;10:38:46;
04/05/2018;10:38:49;
04/05/2018;10:39:04;
04/05/2018;10:39:06;
04/05/2018;10:39:11;
04/05/2018;10:39:24;
04/05/2018;10:39:29;
04/05/2018;10:39:31;
04/05/2018;10:39:38;
04/05/2018;10:39:42;
04/05/2018;10:39:45;
04/05/2018;10:39:49;
04/05/2018;10:39:55;
04/05/2018;10:40:03;
04/05/2018;10:40:18;
04/05/2018;10:40:27;
04/05/2018;10:40:33;
04/05/2018;10:41:51;
04/05/2018;10:41:55;
04/05/2018;10:42:34;
04/05/2018;10:42:36;
04/05/2018;10:43:02;
04/05/2018;10:43:06;
04/05/2018;10:43:21;
04/05/2018;10:43:25;
04/05/2018;10:43:54;
04/05/2018;10:44:05;
04/05/2018;10:44:08;
04/05/2018;10:44:13;
04/05/2018;10:44:17;
04/05/2018;10:44:19;
04/05/2018;10:44:32;
04/05/2018;10:44:43;
04/05/2018;10:44:46;
04/05/2018;10:44:51;
04/05/2018;10:45:08;
04/05/2018;10:45:27;
04/05/2018;10:45:31;
04/05/2018;10:45:39;
04/05/2018;10:45:45;
04/05/2018;10:45:59;
04/05/2018;10:46:05;
04/05/2018;10:46:42;
04/05/2018;10:46:52;
04/05/2018;10:46:57;
04/05/2018;10:47:04;
04/05/2018;10:47:07;
04/05/2018;10:47:15;
04/05/2018;10:47:28;
04/05/2018;10:47:33;
04/05/2018;10:47:43;
04/05/2018;10:47:49;
04/05/2018;10:47:56;
04/05/2018;10:48:06;
04/05/2018;10:48:09;
04/05/2018;10:48:14;
04/05/2018;10:48:54;
04/05/2018;10:49:14;
04/05/2018;10:49:17;
04/05/2018;10:49:36;
04/05/2018;10:50:16;
04/05/2018;10:50:26;
04/05/2018;10:50:37;
04/05/2018;10:50:48;
04/05/2018;10:51:20;
04/05/2018;10:51:37;
04/05/2018;10:52:15;
04/05/2018;10:53:11;
04/05/2018;10:53:24;
04/05/2018;10:53:30;
04/05/2018;10:54:13;
04/05/2018;10:54:55;
04/05/2018;10:55:12;
04/05/2018;10:55:24;
04/05/2018;10:55:59;
04/05/2018;10:56:18;
04/05/2018;10:56:52;
04/05/2018;10:56:57;
04/05/2018;10:57:51;
04/05/2018;10:58:07;
04/05/2018;10:58:16;
04/05/2018;10:58:19;
04/05/2018;10:58:23;
04/05/2018;10:58:30;
04/05/2018;10:58:34;
04/05/2018;10:58:52;
04/05/2018;10:59:03;
04/05/2018;10:59:30;
04/05/2018;10:59:37;
04/05/2018;10:59:43;
04/05/2018;11:00:07;
04/05/2018;11:00:15;
04/05/2018;11:00:24;
04/05/2018;11:00:37;
04/05/2018;11:00:42;
04/05/2018;11:00:48;
04/05/2018;11:00:59;
04/05/2018;11:01:06;
04/05/2018;11:01:16;
04/05/2018;11:01:18;
04/05/2018;11:01:22;
04/05/2018;11:01:33;
04/05/2018;11:01:40;
04/05/2018;11:01:51;
04/05/2018;11:02:00;
04/05/2018;11:02:16;
04/05/2018;11:02:30;
04/05/2018;11:02:45;
04/05/2018;11:02:50;
04/05/2018;11:02:56;
04/05/2018;11:03:00;
04/05/2018;11:03:06;
04/05/2018;11:03:08;
04/05/2018;11:03:19;
04/05/2018;11:03:25;
04/05/2018;11:03:36;
04/05/2018;11:03:43;
04/05/2018;11:03:51;
04/05/2018;11:03:54;
04/05/2018;11:03:59;
04/05/2018;11:04:04;
04/05/2018;11:04:17;
04/05/2018;11:04:19;
04/05/2018;11:04:32;
04/05/2018;11:04:49;
04/05/2018;11:05:02;
04/05/2018;11:05:04;
04/05/2018;11:05:27;
04/05/2018;11:05:31;
04/05/2018;11:05:33;
04/05/2018;11:05:36;
04/05/2018;11:05:43;
04/05/2018;11:05:46;
04/05/2018;11:05:53;
04/05/2018;11:05:57;
04/05/2018;11:06:35;
04/05/2018;11:06:43;
04/05/2018;11:06:48;
04/05/2018;11:06:59;
04/05/2018;11:07:11;
04/05/2018;11:07:26;
04/05/2018;11:07:37;
04/05/2018;11:07:53;
04/05/2018;11:08:01;
04/05/2018;11:08:15;
04/05/2018;11:08:22;
04/05/2018;11:08:27;
04/05/2018;11:08:30;
04/05/2018;11:08:35;
04/05/2018;11:09:04;
04/05/2018;11:09:06;
04/05/2018;11:09:13;
04/05/2018;11:09:16;
04/05/2018;11:09:21;
04/05/2018;11:09:22;
04/05/2018;11:09:27;
04/05/2018;11:09:31;
04/05/2018;11:09:34;
04/05/2018;11:09:36;
04/05/2018;11:10:01;
04/05/2018;11:10:02;
04/05/2018;11:10:07;
04/05/2018;11:10:10;
04/05/2018;11:10:19;
04/05/2018;11:10:25;
04/05/2018;11:10:36;
04/05/2018;11:10:41;
04/05/2018;11:10:49;
04/05/2018;11:10:52;
04/05/2018;11:10:55;
04/05/2018;11:11:14;
04/05/2018;11:11:17;
04/05/2018;11:11:20;
04/05/2018;11:11:23;
04/05/2018;11:11:27;
04/05/2018;11:11:32;
04/05/2018;11:11:34;
04/05/2018;11:11:37;
04/05/2018;11:11:56;
04/05/2018;11:12:03;
04/05/2018;11:12:13;
04/05/2018;11:12:20;
04/05/2018;11:12:24;
04/05/2018;11:12:30;
04/05/2018;11:12:33;
04/05/2018;11:12:37;
04/05/2018;11:12:39;
04/05/2018;11:12:55;
04/05/2018;11:13:00;
04/05/2018;11:13:07;
04/05/2018;11:13:10;
04/05/2018;11:13:13;
04/05/2018;11:13:19;
04/05/2018;11:13:25;
04/05/2018;11:13:41;
04/05/2018;11:13:48;
04/05/2018;11:13:58;
04/05/2018;11:14:01;
04/05/2018;11:14:03;
04/05/2018;11:14:10;
04/05/2018;11:14:13;
04/05/2018;11:14:21;
04/05/2018;11:14:34;
04/05/2018;11:14:41;
04/05/2018;11:14:45;
04/05/2018;11:14:54;
04/05/2018;11:14:56;
04/05/2018;11:15:00;
04/05/2018;11:15:06;
04/05/2018;11:15:13;
04/05/2018;11:15:19;
04/05/2018;11:15:20;
04/05/2018;11:15:30;
04/05/2018;11:15:32;
04/05/2018;11:15:45;
04/05/2018;11:15:50;
04/05/2018;11:15:57;
04/05/2018;11:16:01;
04/05/2018;11:16:11;
04/05/2018;11:16:18;
04/05/2018;11:16:48;
04/05/2018;11:16:54;
