Data;Hora;
25/04/2018;11:05:41;
25/04/2018;11:05:44;
25/04/2018;11:06:15;
25/04/2018;11:06:17;
25/04/2018;11:06:20;
25/04/2018;11:06:29;
25/04/2018;11:06:54;
25/04/2018;11:07:02;
25/04/2018;11:08:26;
25/04/2018;11:08:37;
25/04/2018;11:08:40;
25/04/2018;11:08:45;
25/04/2018;11:08:53;
25/04/2018;11:09:09;
25/04/2018;11:09:13;
25/04/2018;11:09:25;
25/04/2018;11:09:29;
25/04/2018;11:09:38;
25/04/2018;11:09:42;
25/04/2018;11:10:05;
25/04/2018;11:10:08;
25/04/2018;11:10:15;
25/04/2018;11:10:26;
25/04/2018;11:10:30;
25/04/2018;11:10:42;
25/04/2018;11:10:52;
25/04/2018;11:10:58;
25/04/2018;11:11:02;
25/04/2018;11:11:26;
25/04/2018;11:11:32;
25/04/2018;11:11:44;
25/04/2018;11:11:48;
25/04/2018;11:11:52;
25/04/2018;11:12:09;
25/04/2018;11:12:13;
25/04/2018;11:12:20;
25/04/2018;11:12:24;
25/04/2018;11:12:36;
25/04/2018;11:12:44;
25/04/2018;11:12:51;
25/04/2018;11:13:00;
25/04/2018;11:13:13;
25/04/2018;11:13:26;
25/04/2018;11:13:34;
25/04/2018;11:13:42;
25/04/2018;11:13:45;
25/04/2018;11:13:50;
25/04/2018;11:14:03;
25/04/2018;11:14:07;
25/04/2018;11:14:10;
25/04/2018;11:14:13;
25/04/2018;11:14:16;
25/04/2018;11:14:21;
25/04/2018;11:14:27;
25/04/2018;11:14:37;
25/04/2018;11:14:41;
25/04/2018;11:14:49;
25/04/2018;11:14:54;
25/04/2018;11:15:06;
25/04/2018;11:15:16;
25/04/2018;11:15:22;
25/04/2018;11:15:41;
25/04/2018;11:15:58;
25/04/2018;11:16:01;
25/04/2018;11:16:10;
25/04/2018;11:16:13;
25/04/2018;11:16:16;
25/04/2018;11:16:25;
25/04/2018;11:16:32;
25/04/2018;11:16:43;
25/04/2018;11:16:47;
25/04/2018;11:16:51;
25/04/2018;11:17:05;
25/04/2018;11:17:13;
25/04/2018;11:17:16;
25/04/2018;11:17:20;
25/04/2018;11:17:31;
25/04/2018;11:17:38;
25/04/2018;11:17:49;
25/04/2018;11:17:53;
25/04/2018;11:17:59;
25/04/2018;11:18:07;
25/04/2018;11:18:19;
25/04/2018;11:18:30;
25/04/2018;11:18:34;
25/04/2018;11:18:36;
25/04/2018;11:18:50;
25/04/2018;11:18:54;
25/04/2018;11:19:01;
25/04/2018;11:19:13;
25/04/2018;11:19:24;
25/04/2018;11:19:29;
25/04/2018;11:19:42;
25/04/2018;11:19:47;
25/04/2018;11:20:01;
25/04/2018;11:20:18;
25/04/2018;11:20:25;
25/04/2018;11:20:33;
25/04/2018;11:20:36;
25/04/2018;11:20:39;
25/04/2018;11:20:43;
25/04/2018;11:20:55;
25/04/2018;11:21:00;
25/04/2018;11:21:02;
25/04/2018;11:21:12;
25/04/2018;11:21:17;
25/04/2018;11:21:22;
25/04/2018;11:21:26;
25/04/2018;11:21:38;
25/04/2018;11:21:43;
25/04/2018;11:21:47;
25/04/2018;11:22:07;
25/04/2018;11:22:11;
25/04/2018;11:22:23;
25/04/2018;11:22:29;
25/04/2018;11:22:35;
25/04/2018;11:22:38;
25/04/2018;11:22:48;
25/04/2018;11:22:50;
25/04/2018;11:22:58;
25/04/2018;11:23:17;
25/04/2018;11:23:25;
25/04/2018;11:23:41;
25/04/2018;11:23:51;
25/04/2018;11:24:06;
25/04/2018;11:24:09;
25/04/2018;11:24:11;
25/04/2018;11:24:17;
25/04/2018;11:24:26;
25/04/2018;11:24:28;
25/04/2018;11:24:31;
25/04/2018;11:24:38;
25/04/2018;11:24:41;
25/04/2018;11:24:44;
25/04/2018;11:25:33;
25/04/2018;11:25:38;
25/04/2018;11:25:56;
25/04/2018;11:26:17;
25/04/2018;11:26:19;
25/04/2018;11:26:27;
25/04/2018;11:26:30;
25/04/2018;11:26:36;
25/04/2018;11:26:38;
25/04/2018;11:26:44;
25/04/2018;11:26:49;
25/04/2018;11:26:52;
25/04/2018;11:27:03;
25/04/2018;11:27:26;
25/04/2018;11:27:44;
25/04/2018;11:27:48;
