Data;Hora;
11/04/2018;10:30:03;
11/04/2018;10:30:15;
11/04/2018;10:30:19;
11/04/2018;10:30:22;
11/04/2018;10:30:24;
11/04/2018;10:30:31;
11/04/2018;10:30:40;
11/04/2018;10:30:45;
11/04/2018;10:30:56;
11/04/2018;10:31:04;
11/04/2018;10:31:10;
11/04/2018;10:31:25;
11/04/2018;10:31:33;
11/04/2018;10:31:35;
11/04/2018;10:31:39;
11/04/2018;10:31:43;
11/04/2018;10:31:58;
11/04/2018;10:32:02;
11/04/2018;10:32:15;
11/04/2018;10:32:28;
11/04/2018;10:32:35;
11/04/2018;10:32:39;
11/04/2018;10:32:42;
11/04/2018;10:32:48;
11/04/2018;10:32:56;
11/04/2018;10:33:00;
11/04/2018;10:33:06;
11/04/2018;10:33:20;
11/04/2018;10:33:23;
11/04/2018;10:33:29;
11/04/2018;10:33:40;
11/04/2018;10:33:44;
11/04/2018;10:33:50;
11/04/2018;10:33:53;
11/04/2018;10:34:13;
11/04/2018;10:34:30;
11/04/2018;10:34:36;
11/04/2018;10:34:40;
11/04/2018;10:34:43;
11/04/2018;10:34:46;
11/04/2018;10:34:53;
11/04/2018;10:34:58;
11/04/2018;10:35:01;
11/04/2018;10:35:04;
11/04/2018;10:35:10;
11/04/2018;10:35:19;
11/04/2018;10:35:23;
11/04/2018;10:35:28;
11/04/2018;10:35:33;
11/04/2018;10:35:50;
11/04/2018;10:36:09;
11/04/2018;10:36:21;
11/04/2018;10:36:27;
11/04/2018;10:36:31;
11/04/2018;10:36:37;
11/04/2018;10:36:42;
11/04/2018;10:36:47;
11/04/2018;10:36:55;
11/04/2018;10:37:01;
11/04/2018;10:37:07;
11/04/2018;10:37:10;
11/04/2018;10:37:14;
11/04/2018;10:37:16;
11/04/2018;10:37:21;
11/04/2018;10:37:27;
11/04/2018;10:37:42;
11/04/2018;10:37:49;
11/04/2018;10:37:51;
11/04/2018;10:37:58;
11/04/2018;10:38:08;
11/04/2018;10:38:12;
11/04/2018;10:38:17;
11/04/2018;10:38:24;
11/04/2018;10:38:32;
11/04/2018;10:38:41;
11/04/2018;10:38:44;
11/04/2018;10:38:48;
11/04/2018;10:38:58;
11/04/2018;10:39:02;
11/04/2018;10:39:11;
11/04/2018;10:39:15;
11/04/2018;10:39:19;
11/04/2018;10:39:22;
11/04/2018;10:39:33;
11/04/2018;10:39:37;
11/04/2018;10:39:42;
11/04/2018;10:39:50;
11/04/2018;10:39:52;
11/04/2018;10:40:21;
11/04/2018;10:40:37;
11/04/2018;10:40:48;
11/04/2018;10:40:53;
11/04/2018;10:41:00;
11/04/2018;10:41:04;
11/04/2018;10:41:22;
11/04/2018;10:41:28;
11/04/2018;10:41:40;
11/04/2018;10:41:50;
11/04/2018;10:41:59;
11/04/2018;10:42:12;
11/04/2018;10:42:15;
11/04/2018;10:42:18;
11/04/2018;10:42:20;
11/04/2018;10:42:28;
11/04/2018;10:42:42;
11/04/2018;10:42:55;
11/04/2018;10:42:59;
11/04/2018;10:43:10;
11/04/2018;10:43:17;
11/04/2018;10:43:21;
11/04/2018;10:43:26;
11/04/2018;10:43:35;
11/04/2018;10:43:43;
11/04/2018;10:43:58;
11/04/2018;10:44:02;
11/04/2018;10:44:09;
11/04/2018;10:44:20;
11/04/2018;10:44:39;
11/04/2018;10:44:45;
11/04/2018;10:44:53;
11/04/2018;10:45:04;
11/04/2018;10:45:10;
11/04/2018;10:45:35;
11/04/2018;10:45:47;
11/04/2018;10:45:51;
11/04/2018;10:45:56;
11/04/2018;10:46:01;
11/04/2018;10:46:04;
11/04/2018;10:46:08;
11/04/2018;10:46:12;
11/04/2018;10:46:19;
11/04/2018;10:46:26;
11/04/2018;10:46:41;
11/04/2018;10:46:45;
11/04/2018;10:46:49;
11/04/2018;10:46:52;
11/04/2018;10:46:54;
11/04/2018;10:46:59;
11/04/2018;10:47:02;
11/04/2018;10:47:18;
11/04/2018;10:47:21;
11/04/2018;10:47:25;
11/04/2018;10:47:27;
11/04/2018;10:47:30;
11/04/2018;10:47:34;
11/04/2018;10:47:36;
11/04/2018;10:47:56;
11/04/2018;10:48:04;
11/04/2018;10:48:11;
11/04/2018;10:48:15;
11/04/2018;10:48:26;
11/04/2018;10:48:37;
11/04/2018;10:48:47;
11/04/2018;10:48:50;
11/04/2018;10:48:55;
11/04/2018;10:49:18;
11/04/2018;10:49:21;
11/04/2018;10:49:23;
11/04/2018;10:49:38;
11/04/2018;10:49:42;
11/04/2018;10:49:46;
11/04/2018;10:49:49;
11/04/2018;10:49:52;
11/04/2018;10:50:30;
11/04/2018;10:50:32;
11/04/2018;10:50:41;
11/04/2018;10:50:43;
11/04/2018;10:50:51;
11/04/2018;10:50:54;
11/04/2018;10:51:00;
11/04/2018;10:51:27;
11/04/2018;10:51:31;
11/04/2018;10:51:39;
11/04/2018;10:51:49;
11/04/2018;10:52:02;
11/04/2018;10:52:07;
11/04/2018;10:52:13;
11/04/2018;10:52:19;
11/04/2018;10:52:26;
11/04/2018;10:52:32;
11/04/2018;10:52:36;
11/04/2018;10:52:45;
11/04/2018;10:53:14;
11/04/2018;10:53:17;
11/04/2018;10:53:43;
11/04/2018;10:53:51;
11/04/2018;10:53:54;
11/04/2018;10:54:03;
11/04/2018;10:54:12;
11/04/2018;10:54:16;
11/04/2018;10:54:21;
11/04/2018;10:54:25;
11/04/2018;10:54:30;
11/04/2018;10:54:34;
11/04/2018;10:54:40;
11/04/2018;10:54:45;
11/04/2018;10:54:49;
11/04/2018;10:54:53;
11/04/2018;10:54:57;
11/04/2018;10:55:02;
11/04/2018;10:55:05;
11/04/2018;10:55:09;
11/04/2018;10:55:12;
11/04/2018;10:55:22;
11/04/2018;10:55:26;
11/04/2018;10:55:38;
11/04/2018;10:55:41;
11/04/2018;10:55:47;
11/04/2018;10:55:53;
11/04/2018;10:55:56;
11/04/2018;10:56:01;
11/04/2018;10:56:13;
11/04/2018;10:56:33;
11/04/2018;10:56:43;
11/04/2018;10:56:48;
11/04/2018;10:56:53;
11/04/2018;10:56:57;
11/04/2018;10:57:03;
11/04/2018;10:57:08;
11/04/2018;10:57:11;
11/04/2018;10:57:15;
11/04/2018;10:57:20;
11/04/2018;10:57:27;
11/04/2018;10:57:47;
11/04/2018;10:57:51;
11/04/2018;10:57:58;
11/04/2018;10:58:11;
11/04/2018;10:58:17;
11/04/2018;10:58:33;
11/04/2018;10:59:03;
11/04/2018;10:59:06;
11/04/2018;10:59:18;
11/04/2018;10:59:22;
11/04/2018;10:59:28;
11/04/2018;10:59:36;
11/04/2018;10:59:42;
11/04/2018;10:59:48;
11/04/2018;10:59:52;
11/04/2018;10:59:58;
11/04/2018;11:00:03;
11/04/2018;11:00:09;
11/04/2018;11:00:30;
11/04/2018;11:00:33;
11/04/2018;11:00:39;
11/04/2018;11:00:41;
11/04/2018;11:00:46;
11/04/2018;11:00:50;
11/04/2018;11:00:56;
11/04/2018;11:01:00;
11/04/2018;11:01:03;
11/04/2018;11:01:08;
11/04/2018;11:01:12;
11/04/2018;11:01:22;
11/04/2018;11:01:26;
11/04/2018;11:01:34;
11/04/2018;11:01:40;
11/04/2018;11:01:43;
11/04/2018;11:01:48;
11/04/2018;11:01:53;
11/04/2018;11:02:16;
11/04/2018;11:02:23;
11/04/2018;11:02:27;
11/04/2018;11:02:31;
11/04/2018;11:02:40;
11/04/2018;11:02:42;
11/04/2018;11:02:52;
11/04/2018;11:02:54;
11/04/2018;11:02:59;
11/04/2018;11:03:03;
11/04/2018;11:03:17;
11/04/2018;11:03:23;
11/04/2018;11:03:28;
11/04/2018;11:03:33;
11/04/2018;11:03:37;
11/04/2018;11:03:43;
11/04/2018;11:03:53;
11/04/2018;11:03:56;
11/04/2018;11:04:00;
11/04/2018;11:04:03;
11/04/2018;11:04:07;
11/04/2018;11:04:18;
11/04/2018;11:04:24;
11/04/2018;11:04:32;
11/04/2018;11:04:37;
11/04/2018;11:04:41;
11/04/2018;11:04:45;
11/04/2018;11:04:49;
11/04/2018;11:05:03;
11/04/2018;11:05:15;
11/04/2018;11:05:19;
11/04/2018;11:05:33;
11/04/2018;11:05:39;
11/04/2018;11:06:00;
11/04/2018;11:06:03;
11/04/2018;11:06:12;
11/04/2018;11:06:14;
11/04/2018;11:06:24;
11/04/2018;11:06:28;
11/04/2018;11:06:33;
11/04/2018;11:06:36;
11/04/2018;11:06:40;
11/04/2018;11:06:50;
11/04/2018;11:06:57;
11/04/2018;11:07:00;
11/04/2018;11:07:02;
11/04/2018;11:07:15;
11/04/2018;11:07:29;
11/04/2018;11:07:51;
11/04/2018;11:07:56;
11/04/2018;11:07:59;
11/04/2018;11:08:07;
11/04/2018;11:08:16;
11/04/2018;11:08:19;
11/04/2018;11:08:23;
11/04/2018;11:08:27;
11/04/2018;11:08:35;
11/04/2018;11:08:41;
11/04/2018;11:08:51;
11/04/2018;11:08:56;
11/04/2018;11:08:59;
11/04/2018;11:09:04;
11/04/2018;11:09:06;
11/04/2018;11:09:09;
11/04/2018;11:09:16;
11/04/2018;11:09:34;
11/04/2018;11:09:39;
11/04/2018;11:09:52;
11/04/2018;11:09:56;
11/04/2018;11:10:01;
11/04/2018;11:10:05;
11/04/2018;11:10:08;
11/04/2018;11:10:11;
11/04/2018;11:10:16;
11/04/2018;11:10:22;
11/04/2018;11:10:32;
11/04/2018;11:10:45;
11/04/2018;11:10:49;
11/04/2018;11:10:52;
11/04/2018;11:10:54;
11/04/2018;11:10:58;
11/04/2018;11:11:02;
11/04/2018;11:11:07;
11/04/2018;11:11:10;
11/04/2018;11:11:14;
11/04/2018;11:11:35;
11/04/2018;11:11:51;
11/04/2018;11:11:55;
11/04/2018;11:12:00;
11/04/2018;11:12:03;
11/04/2018;11:12:07;
11/04/2018;11:12:14;
11/04/2018;11:12:19;
11/04/2018;11:12:31;
11/04/2018;11:12:46;
11/04/2018;11:12:58;
11/04/2018;11:13:11;
11/04/2018;11:13:17;
11/04/2018;11:13:22;
11/04/2018;11:13:25;
11/04/2018;11:13:35;
11/04/2018;11:13:37;
11/04/2018;11:13:43;
11/04/2018;11:13:46;
11/04/2018;11:13:56;
11/04/2018;11:14:03;
11/04/2018;11:14:06;
11/04/2018;11:14:18;
11/04/2018;11:14:23;
11/04/2018;11:14:28;
11/04/2018;11:14:38;
11/04/2018;11:14:52;
11/04/2018;11:14:57;
11/04/2018;11:15:05;
11/04/2018;11:15:09;
11/04/2018;11:15:14;
11/04/2018;11:15:18;
11/04/2018;11:15:23;
11/04/2018;11:15:36;
11/04/2018;11:15:40;
11/04/2018;11:15:45;
11/04/2018;11:15:47;
11/04/2018;11:15:52;
11/04/2018;11:15:59;
11/04/2018;11:16:05;
11/04/2018;11:16:12;
11/04/2018;11:16:16;
11/04/2018;11:16:25;
11/04/2018;11:16:27;
11/04/2018;11:16:30;
11/04/2018;11:16:37;
11/04/2018;11:16:42;
11/04/2018;11:16:51;
11/04/2018;11:16:55;
11/04/2018;11:17:02;
11/04/2018;11:17:09;
11/04/2018;11:17:14;
11/04/2018;11:17:17;
11/04/2018;11:17:26;
11/04/2018;11:17:33;
11/04/2018;11:17:41;
11/04/2018;11:17:55;
11/04/2018;11:18:00;
11/04/2018;11:18:02;
11/04/2018;11:18:09;
11/04/2018;11:18:14;
11/04/2018;11:18:17;
11/04/2018;11:18:21;
11/04/2018;11:18:25;
11/04/2018;11:18:31;
11/04/2018;11:18:34;
11/04/2018;11:18:42;
11/04/2018;11:18:49;
11/04/2018;11:18:52;
11/04/2018;11:18:57;
