Data;Hora;
10/04/2018;10:32:27;
10/04/2018;10:32:29;
10/04/2018;10:32:42;
10/04/2018;10:32:46;
10/04/2018;10:32:53;
10/04/2018;10:32:58;
10/04/2018;10:33:06;
10/04/2018;10:33:12;
10/04/2018;10:33:17;
10/04/2018;10:33:22;
10/04/2018;10:33:26;
10/04/2018;10:33:28;
10/04/2018;10:33:39;
10/04/2018;10:33:47;
10/04/2018;10:33:50;
10/04/2018;10:33:57;
10/04/2018;10:34:00;
10/04/2018;10:34:08;
10/04/2018;10:34:24;
10/04/2018;10:34:35;
10/04/2018;10:34:40;
10/04/2018;10:34:50;
10/04/2018;10:34:56;
10/04/2018;10:35:01;
10/04/2018;10:35:09;
10/04/2018;10:35:15;
10/04/2018;10:35:19;
10/04/2018;10:35:24;
10/04/2018;10:35:28;
10/04/2018;10:35:30;
10/04/2018;10:35:33;
10/04/2018;10:35:39;
10/04/2018;10:35:43;
10/04/2018;10:35:49;
10/04/2018;10:35:50;
10/04/2018;10:35:58;
10/04/2018;10:36:17;
10/04/2018;10:36:22;
10/04/2018;10:36:24;
10/04/2018;10:36:28;
10/04/2018;10:36:33;
10/04/2018;10:36:39;
10/04/2018;10:36:43;
10/04/2018;10:36:46;
10/04/2018;10:36:55;
10/04/2018;10:37:02;
10/04/2018;10:37:06;
10/04/2018;10:37:12;
10/04/2018;10:37:17;
10/04/2018;10:37:27;
10/04/2018;10:37:33;
10/04/2018;10:37:36;
10/04/2018;10:37:46;
10/04/2018;10:37:52;
10/04/2018;10:37:58;
10/04/2018;10:38:00;
10/04/2018;10:38:03;
10/04/2018;10:38:11;
10/04/2018;10:38:17;
10/04/2018;10:38:23;
10/04/2018;10:38:27;
10/04/2018;10:38:33;
10/04/2018;10:38:36;
10/04/2018;10:38:41;
10/04/2018;10:38:51;
10/04/2018;10:38:53;
10/04/2018;10:38:59;
10/04/2018;10:39:02;
10/04/2018;10:39:13;
10/04/2018;10:39:20;
10/04/2018;10:39:23;
10/04/2018;10:39:26;
10/04/2018;10:39:31;
10/04/2018;10:39:37;
10/04/2018;10:39:40;
10/04/2018;10:39:43;
10/04/2018;10:39:48;
10/04/2018;10:39:52;
10/04/2018;10:39:58;
10/04/2018;10:40:11;
10/04/2018;10:40:13;
10/04/2018;10:40:25;
10/04/2018;10:40:32;
10/04/2018;10:40:39;
10/04/2018;10:40:41;
10/04/2018;10:40:47;
10/04/2018;10:40:51;
10/04/2018;10:40:54;
10/04/2018;10:40:57;
10/04/2018;10:41:00;
10/04/2018;10:41:07;
10/04/2018;10:41:11;
10/04/2018;10:41:15;
10/04/2018;10:41:23;
10/04/2018;10:41:28;
10/04/2018;10:41:34;
10/04/2018;10:41:41;
10/04/2018;10:41:43;
10/04/2018;10:41:59;
10/04/2018;10:42:01;
10/04/2018;10:42:07;
10/04/2018;10:42:12;
10/04/2018;10:42:14;
10/04/2018;10:42:22;
10/04/2018;10:42:29;
10/04/2018;10:42:35;
10/04/2018;10:42:41;
10/04/2018;10:42:48;
10/04/2018;10:42:55;
10/04/2018;10:43:02;
10/04/2018;10:43:05;
10/04/2018;10:43:08;
10/04/2018;10:43:13;
10/04/2018;10:43:19;
10/04/2018;10:43:25;
10/04/2018;10:43:36;
10/04/2018;10:43:39;
10/04/2018;10:43:41;
10/04/2018;10:43:48;
10/04/2018;10:43:55;
10/04/2018;10:43:57;
10/04/2018;10:44:01;
10/04/2018;10:44:03;
10/04/2018;10:44:11;
10/04/2018;10:44:23;
10/04/2018;10:44:35;
10/04/2018;10:44:43;
10/04/2018;10:44:49;
10/04/2018;10:44:53;
10/04/2018;10:44:56;
10/04/2018;10:45:00;
10/04/2018;10:45:04;
10/04/2018;10:45:08;
10/04/2018;10:45:19;
10/04/2018;10:45:32;
10/04/2018;10:45:37;
10/04/2018;10:45:40;
10/04/2018;10:45:44;
10/04/2018;10:45:48;
10/04/2018;10:45:52;
10/04/2018;10:45:55;
10/04/2018;10:45:58;
10/04/2018;10:46:02;
10/04/2018;10:46:11;
10/04/2018;10:46:15;
10/04/2018;10:46:18;
10/04/2018;10:46:28;
10/04/2018;10:46:34;
10/04/2018;10:46:37;
10/04/2018;10:46:50;
10/04/2018;10:46:53;
10/04/2018;10:46:57;
10/04/2018;10:47:05;
10/04/2018;10:47:07;
10/04/2018;10:47:12;
10/04/2018;10:47:16;
10/04/2018;10:47:24;
10/04/2018;10:47:28;
10/04/2018;10:47:32;
10/04/2018;10:47:42;
10/04/2018;10:47:49;
10/04/2018;10:47:53;
10/04/2018;10:48:04;
10/04/2018;10:48:07;
10/04/2018;10:48:13;
10/04/2018;10:48:18;
10/04/2018;10:48:32;
10/04/2018;10:48:41;
10/04/2018;10:48:47;
10/04/2018;10:48:50;
10/04/2018;10:48:55;
10/04/2018;10:48:59;
10/04/2018;10:49:03;
10/04/2018;10:49:07;
10/04/2018;10:49:11;
10/04/2018;10:49:18;
10/04/2018;10:49:26;
10/04/2018;10:49:30;
10/04/2018;10:49:42;
10/04/2018;10:49:51;
10/04/2018;10:49:58;
10/04/2018;10:50:09;
10/04/2018;10:50:15;
10/04/2018;10:50:26;
10/04/2018;10:50:35;
10/04/2018;10:52:45;
10/04/2018;10:52:58;
10/04/2018;10:53:13;
10/04/2018;10:53:20;
10/04/2018;10:53:34;
10/04/2018;10:53:45;
10/04/2018;10:53:51;
10/04/2018;10:53:58;
10/04/2018;10:54:10;
10/04/2018;10:54:22;
10/04/2018;10:54:26;
10/04/2018;10:54:34;
10/04/2018;10:54:42;
10/04/2018;10:54:45;
10/04/2018;10:54:55;
10/04/2018;10:55:01;
10/04/2018;10:55:08;
10/04/2018;10:55:17;
10/04/2018;10:55:23;
10/04/2018;10:55:32;
10/04/2018;10:55:34;
10/04/2018;10:55:37;
10/04/2018;10:55:40;
10/04/2018;10:55:46;
10/04/2018;10:55:50;
10/04/2018;10:55:54;
10/04/2018;10:55:57;
10/04/2018;10:56:02;
10/04/2018;10:56:17;
10/04/2018;10:56:21;
10/04/2018;10:56:27;
10/04/2018;10:56:38;
10/04/2018;10:56:40;
10/04/2018;10:56:46;
10/04/2018;10:57:02;
10/04/2018;10:57:06;
10/04/2018;10:57:14;
10/04/2018;10:57:17;
10/04/2018;10:57:21;
10/04/2018;10:57:23;
10/04/2018;10:57:30;
10/04/2018;10:57:38;
10/04/2018;10:57:41;
10/04/2018;10:57:50;
10/04/2018;10:58:06;
10/04/2018;10:58:24;
10/04/2018;10:58:31;
10/04/2018;10:58:39;
10/04/2018;10:58:46;
10/04/2018;10:58:55;
10/04/2018;10:58:59;
10/04/2018;10:59:06;
10/04/2018;10:59:11;
10/04/2018;10:59:18;
10/04/2018;10:59:29;
10/04/2018;10:59:37;
10/04/2018;10:59:42;
10/04/2018;10:59:48;
10/04/2018;10:59:51;
10/04/2018;10:59:55;
10/04/2018;10:59:57;
10/04/2018;11:00:01;
10/04/2018;11:00:08;
10/04/2018;11:00:13;
10/04/2018;11:00:15;
10/04/2018;11:00:25;
10/04/2018;11:00:31;
10/04/2018;11:00:37;
10/04/2018;11:00:44;
10/04/2018;11:00:53;
10/04/2018;11:01:16;
10/04/2018;11:01:17;
10/04/2018;11:01:24;
10/04/2018;11:01:26;
10/04/2018;11:01:29;
10/04/2018;11:01:32;
10/04/2018;11:01:35;
10/04/2018;11:01:36;
10/04/2018;11:01:41;
10/04/2018;11:02:06;
10/04/2018;11:02:10;
10/04/2018;11:02:11;
10/04/2018;11:02:15;
10/04/2018;11:02:20;
10/04/2018;11:02:22;
10/04/2018;11:02:28;
10/04/2018;11:02:31;
10/04/2018;11:02:35;
10/04/2018;11:02:40;
10/04/2018;11:02:43;
10/04/2018;11:02:48;
10/04/2018;11:02:53;
10/04/2018;11:02:56;
10/04/2018;11:03:06;
10/04/2018;11:03:11;
10/04/2018;11:03:20;
10/04/2018;11:03:24;
10/04/2018;11:03:27;
10/04/2018;11:03:31;
10/04/2018;11:03:35;
10/04/2018;11:03:38;
10/04/2018;11:03:44;
10/04/2018;11:03:53;
10/04/2018;11:03:56;
10/04/2018;11:03:58;
10/04/2018;11:04:05;
10/04/2018;11:04:08;
10/04/2018;11:04:13;
10/04/2018;11:04:16;
10/04/2018;11:04:26;
10/04/2018;11:04:30;
10/04/2018;11:04:36;
10/04/2018;11:04:53;
10/04/2018;11:04:59;
10/04/2018;11:05:04;
10/04/2018;11:05:09;
10/04/2018;11:05:21;
10/04/2018;11:05:31;
10/04/2018;11:05:34;
10/04/2018;11:05:37;
10/04/2018;11:05:40;
10/04/2018;11:05:43;
10/04/2018;11:05:47;
10/04/2018;11:05:56;
10/04/2018;11:06:05;
10/04/2018;11:06:10;
10/04/2018;11:06:16;
10/04/2018;11:06:18;
10/04/2018;11:06:23;
10/04/2018;11:06:29;
10/04/2018;11:06:34;
10/04/2018;11:06:40;
10/04/2018;11:06:43;
10/04/2018;11:06:48;
10/04/2018;11:06:56;
10/04/2018;11:07:01;
10/04/2018;11:07:18;
10/04/2018;11:07:26;
10/04/2018;11:07:29;
10/04/2018;11:07:32;
10/04/2018;11:07:38;
10/04/2018;11:07:44;
10/04/2018;11:07:49;
10/04/2018;11:07:55;
10/04/2018;11:07:57;
10/04/2018;11:08:00;
10/04/2018;11:08:03;
10/04/2018;11:08:07;
10/04/2018;11:08:10;
10/04/2018;11:08:14;
10/04/2018;11:08:19;
10/04/2018;11:08:21;
10/04/2018;11:08:37;
10/04/2018;11:08:41;
10/04/2018;11:08:50;
10/04/2018;11:08:55;
10/04/2018;11:08:59;
10/04/2018;11:09:01;
10/04/2018;11:09:10;
10/04/2018;11:09:18;
10/04/2018;11:09:24;
10/04/2018;11:09:28;
10/04/2018;11:09:31;
10/04/2018;11:09:35;
10/04/2018;11:09:39;
10/04/2018;11:09:45;
10/04/2018;11:09:49;
10/04/2018;11:09:52;
10/04/2018;11:10:00;
10/04/2018;11:10:07;
10/04/2018;11:10:09;
10/04/2018;11:10:15;
10/04/2018;11:10:26;
10/04/2018;11:10:32;
10/04/2018;11:10:34;
10/04/2018;11:10:40;
10/04/2018;11:10:45;
10/04/2018;11:10:49;
10/04/2018;11:10:52;
10/04/2018;11:10:58;
10/04/2018;11:11:02;
10/04/2018;11:11:08;
10/04/2018;11:11:12;
10/04/2018;11:11:14;
10/04/2018;11:11:18;
10/04/2018;11:11:32;
10/04/2018;11:11:59;
10/04/2018;11:12:01;
10/04/2018;11:12:05;
10/04/2018;11:12:09;
10/04/2018;11:12:11;
10/04/2018;11:12:13;
10/04/2018;11:12:17;
10/04/2018;11:12:23;
10/04/2018;11:12:28;
10/04/2018;11:12:35;
10/04/2018;11:12:41;
10/04/2018;11:12:44;
10/04/2018;11:12:50;
10/04/2018;11:12:53;
10/04/2018;11:12:57;
10/04/2018;11:13:00;
10/04/2018;11:13:06;
10/04/2018;11:13:08;
10/04/2018;11:13:19;
10/04/2018;11:13:21;
10/04/2018;11:13:29;
10/04/2018;11:13:32;
10/04/2018;11:13:40;
10/04/2018;11:13:46;
10/04/2018;11:13:51;
10/04/2018;11:14:05;
10/04/2018;11:14:10;
10/04/2018;11:14:19;
10/04/2018;11:14:26;
10/04/2018;11:14:34;
10/04/2018;11:14:38;
10/04/2018;11:14:51;
10/04/2018;11:14:57;
10/04/2018;11:15:04;
10/04/2018;11:15:12;
10/04/2018;11:15:16;
10/04/2018;11:15:20;
10/04/2018;11:15:23;
10/04/2018;11:15:25;
10/04/2018;11:15:29;
10/04/2018;11:15:32;
10/04/2018;11:15:37;
10/04/2018;11:15:40;
10/04/2018;11:15:43;
10/04/2018;11:15:53;
10/04/2018;11:15:58;
10/04/2018;11:16:02;
10/04/2018;11:16:08;
10/04/2018;11:16:09;
10/04/2018;11:16:14;
10/04/2018;11:16:19;
10/04/2018;11:16:32;
10/04/2018;11:16:39;
10/04/2018;11:16:42;
10/04/2018;11:16:44;
10/04/2018;11:16:47;
10/04/2018;11:16:52;
10/04/2018;11:16:58;
10/04/2018;11:17:03;
10/04/2018;11:17:13;
10/04/2018;11:17:16;
10/04/2018;11:17:19;
10/04/2018;11:17:24;
10/04/2018;11:17:28;
10/04/2018;11:17:34;
10/04/2018;11:17:36;
10/04/2018;11:17:40;
10/04/2018;11:17:44;
10/04/2018;11:17:49;
10/04/2018;11:17:51;
10/04/2018;11:18:00;
10/04/2018;11:18:05;
10/04/2018;11:18:09;
10/04/2018;11:18:14;
10/04/2018;11:18:16;
10/04/2018;11:18:19;
10/04/2018;11:18:24;
10/04/2018;11:18:27;
10/04/2018;11:18:32;
10/04/2018;11:18:42;
10/04/2018;11:18:50;
10/04/2018;11:18:54;
10/04/2018;11:18:56;
10/04/2018;11:18:58;
10/04/2018;11:19:01;
10/04/2018;11:19:16;
10/04/2018;11:19:22;
10/04/2018;11:19:32;
10/04/2018;11:19:39;
10/04/2018;11:19:43;
10/04/2018;11:19:45;
10/04/2018;11:19:51;
10/04/2018;11:19:53;
10/04/2018;11:20:01;
10/04/2018;11:20:04;
10/04/2018;11:20:07;
10/04/2018;11:20:23;
10/04/2018;11:20:26;
